recording_id,segment_idx,disfluency_type,audio_url,text
825727,23,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,अच्छा अच्छा अह जहां तक मेरा एक्सपीरियंस रहा है कि अगर जंगलों या हिल स्टेशन पर कैंम्पिंग करने की योजना बनाये तो हमने एक बार जो नेपाल का जंगल है नेपाल में काफी कुख्यात जंगल है
825727,24,repetition_भारत,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,बहोत बड़ी जंगल नेपाल की बोर्डर बिहा बिहार की बिहार और नेपाल को बॉर्डर है और भारत भारत और नेपाल का भी बॉर्डर है वहां पर बहुत बड़ा जंगल है बहुत घनां जंगल है लगभग मेरे को लगता है बारह किलोमीटर मे फैला हुआ है वो जंगल हाँ
825727,25,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,जी जी जी तो मैं बता रहा हूँ न तो हम हम लोग गए थे अह्ह्ह तो वो मतलब बिहार ओर भारत के मतलब भारत ओर गुरु उसके बॉर्डर पे था तो हम लोग जब कैंपिंग करने गए थे अह्ह् कैंपिंग करने गये तो हम लोगो ने मतलब ऐसे घूमने की घूमने की अहह मतलब हम जंगल घूमने गए थे
825727,26,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,ठीक हैं तो हम लोग ऐसे घूमने के शोक मैं तो हम लोग चार दोस्त कैंप वगैरह जो भी चीज होती हैं वह चीज लेकर निकल गए थे वह एक अजीब सा वह था की मतलब ट्रेन पकड़ वह जाकर स्टील ज्वेलर्स
825727,27,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,जी जी जी वो तो मतलब जरूरी जरूरी चीजे मैं लेके जैसे मै था हम लोगों का पहला बार था तो उतना एक्सपीरियंस नहीं था जो हम लोग वीडियो से देख कर सीखा था वही लेकर हम लोग गए थे वही लेकर हम लोग कैंपिंग किए थे जंगल में मिजोरम में जंगल घूमने गए थे तो क्या हुआ कि मैं आपको बता रहा हूं
825727,28,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,तो वो बहुत ही घना जंगल है वहां पे अभी भी मतलब सेर और बाग घूमते है ऐसे रातों को घूमते है वो तो क्या हुआ जब स्टेशन जहां उस जंगल का स्टेशन है वहां पर जब ट्रेन रुकी ना तो जब ही ट्रेन रुकी ना तो चारों तरफ से बंदर
825727,29,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,"ये कोई ऐसे ऐसे पक्षियों और ऐसे ऐसे पशु थे जो ट्रेन के पास आ गए थे । तो हमें वहीं से डर लगना स्टार्ट हो गया था मैंने कहा हम लोगों ने मतलब वो जो रात बिताई काफी भयानक रात थी, मतलब जिस जगह पे हम लोग सोए थे।"
825727,30,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,जो ह जो भी हमारे जो भी हमारे चीट हम लोके गए थे लो के लेके गए थे हाँ तो वहां पे जब हम लोग सोए थे रात को तो स सा मतलब
825727,31,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,शेर की दहाड़ने की आवाज आ रही थी। लोग काफी मतलब भयानक चीज़ मुझ लग रहा था कि शेर कब आएगा। कब मतलब पूरी इसकी चक्कर में पूरी रात सोन नहीं पाए तो काफी मतलब डरावना और काफी मतलब डरावना बोले और मज़ेदार दोनों
825727,34,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,नहीं जाते वहां पर बना की खाने का जो मजा होता है ना वो अलग होता है तो हम लोगों ने रात को मतलब हम तो खाने वाले सामान लेके गए थे वहाँ पर बनाने के लिए जो सारी सामान सारी सभी साम्रगी में वो लेकर गए थे वहां पर हम रात के रात को मतलब उसके
825727,35,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,लकड़ी जला के जंगलों से मतलब जैसे पहले लोग पुराने लोग करते थे न लकड़ी जला के
825727,37,repetition_बिल्कुल,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/967179/825727_audio.wav,बिल्कुल बिल्कुल तो हम लोगों ने किया था वैसे हम लोगों ने किया था मैं बता रहा हू ठंड का मौसम था वो तो
988596,2,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,जी जी
988596,5,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,जी जी
988596,10,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,जी जी
988596,13,repetition_कट,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,आपकी आवाज़ थोड़ी कट कट के आ रही है
988596,16,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,जी जी ये तो ये तो मतलब ये बोला आपने बोला कि जो बचपन में तो यही होता था ना कि जो मां बोले तो वो चीजें नहीं करनी होती है जो पेरेंट्स बोलें तो वो ही नहीं करनी होती है जो चीजे मना करी वो करने में बहुत ही मजा आता है
988596,18,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,तो सकते नहीं है उतनी अकल भी नहीं थी तो बैग के जो ऊपर वाले हिस्से होते हैं ना उसमें डाल डाल के रख लेते थे और खाली डिब्बा लेकर आ जाते थे बट इतनी अकल नहीं थी कि वो फेंक दे या किसी को खिला दे ये मतलब तो ऐसा नहीं सोच सकते तो जब हम
988596,19,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,साल में मम्मी धोती थी न बैग को दस दिन में पंद्रह दिन पे जब बैग धोती थी तो उस समय वो निकलता था पूरी पराठे जो भी रहते थे तो उसके लिए बहुत डांट पड़ती थी मतलब जो यह करती हो खाना नहीं खाती उसके लिए कंप्लेंट भी बेसिकली किया गया
988596,20,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,तो जो हर स्कूल में होती है ना दाई तो फिर हम लोगों को थोड़ा सा यह सब मतलब लंच चेक करके उसको मम्मी ज्यादा पैसे देती थी कोशिश ना कि आप लोग आप तो यह चेक कर लीजिएगा कि लोग खा रही है कि नहीं तो यह सब होता था।
988596,21,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,"ओर फिर एक और चीज है कि जैसे हम लोग छोटे थे ना, हम लोग खेलते थे एक जगह, तो मम्मी ना मना। करती थी, मतलब वो, वो घर खाली था, बहुत दिनों से खाली था, और बच्चों को तो खाली जगह ही चाहिए ना, कि वहां पर कोई."
988596,22,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,"ये ना करें मतलब डिस्टर्ब न करें खेलने में ये ऐसा कुछ तो हम लोग वहां पे खेलने जाते थे तो बट मम्मी तो वो खाली जगह था, तो पता नहीं वहां पे कुछ ऐसा था, कि नहीं जाना होता हैं, या ये भी जो भी तो मम्मी नहीं चाहती थी कि उधर जाएं।"
988596,23,repetition_उस,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,लेकिन हम लोगो को हम लोग हमेशा उधर ही खेलने जाते थे तो उस उस चक्कर में फिर एक दिन मम्मी बैठा के हम लोगों को इतना डरावनी डरावनी कहानिया सुना दी फिर उसके बाद फिर हम लोग उधर से जाना ही छोड़ दिए और
988596,24,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,ऐसा हो गया था डर के मारे कि उधर देखते भी थे न तो जितनी भी कहानियां बताईं थी मम्मी तो वो सब नजर आता था वहां पे तो हम लोग उसके बाद बहुत डर डर के रहते थे और उधर नहीं जा मतलब मम्मी का जो काम था न वो हो गया कि नहीं जाने वह कितना भी मना की तो नहीं माने
988596,25,repetition_बोल,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,बट बोल बोल दी तो फिर जाना बंद कर देंगे हम लोग बहुत ज्यादा शरारत किया करते थे आज कल के तो बच्चे ऐसा होता नहीं है तो आगे का टॉपिक है किसी निर्दोष शरारत की कहानी सुनाइए और बताइए उसके
988596,27,repetition_हेलो,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/988596_audio.wav,हेलो हेलो हेलो आपकी आवाज नहीं आ रहीं बिल्कुल भी आपकी आवाज बिलकुल भी नहीं आ रही है
990175,0,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,जी जी जी
990175,1,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,जी जी मेरे तो जैसे बहुत सारी यादे हैं कि मैं बताओं तो मे अ मेरा क्या था कि अ मतलब हमें तो बहुत ही किया जैसे कि हम लोग थर्ड फोर्ट में थे तो
990175,3,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,पराठा हो गए फिर सब्जी हो गया तो मुझे ना वो उतनी अच्छी नहीं लगती थी तो फिर क्या करती थी या तो मैं आपनी बेस्ट फ्रेंड को खिला देती थी या फिर हम लोग क्या करते थे कि जैसे अह मतलब होता है ना कि क्लास मे बहुत लोग ऐसे होते हैं कि उनको अपना लंच नहीं चलते दूसरों का लंच अच्छा
990175,4,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,अच्छा लगता है जैसे कि अ बहुत लोग ऐसे थे मेरे क्लास में कि वो खुद रोटी भुजिया लेकर आए तो उनका मतलब उनको वह खराब लग रहा है लेकिन जैसे मैं रोटी भुजिया लेकर जाती थी तो उनको बहुत अच्छा लगता था
990175,5,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,तो मैं कभी उनको खिला देती थी कभी अपनी बेस्ट फ्रेंड को खिला देती थी या फिर कभी मेरी बेस्ट फ्रेंड जो है वो कोई अच्छा लंच लाइ है पास्ता मैगी नूडल्स ये सब लेके आई हैं तो फिर मैं उसका लंच आह मतलब हम लोग शेयर खाते थे या फिर मैं ही उस उसका खा जाती थी
990175,6,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,और फिर जैसे क्या है ना कि बचपन में मुझे मम्मी एक बहुत ही मतलब टेस्टी सा लंच देती थी। वो क्या करती थी कि जो वो होता है ना दाल फ्राइ जो होता है तो दाल फ्राइ बनाकर देती थी एंड उसके साथ ना वो होता है एक
990175,7,repetition_मैदा,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,मैदा मैदा का न पूरी होता है तो वो मुझे देती थी वो मुझे बहुत पसंद था बहुत सारा तो मैं जिस दिन वो ले की जाती थी न मैं उस दिन किसी के साथ उसके साथ शेयर नहीं करती थी बस एक जो मेरी बेस्ट फ्रेंड है जो मेरे बगल में बैठती थी उस
990175,9,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,"जैसे की अह अह गर्मी के महिने में तो मुझे भी कोई बाहर नहीं निकलने देता था, लेकिन जैसे जैसे ही शाम होती थी, तो जैसे जो मेरी अगल बगल की जो मतलब अह फ्रेंड लोग हैं, जो मेरे साथ स्कूल में थी, तो मैं उनके घर जाती थी, अब जैसे क्या है कि मेरा घर जो है वो"
990175,11,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,एंड हमलोग एक ही जगह को अड्डा बनाए हुए थे एक हम लोग का पार्क था उसमें हमलोग अपना मतलब खेलते थे एंड जैसे कि क्या है ना की अह उन लोगों का घर जो है ना की थोड़ा गली मे है तो गली में होती होती है हम लोग किसी के भी घर में नहीं मतलब ऐसे
990175,12,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,एक घर था उसके उनके यहाँ पे ना बकरी जो होता है ना बकरियाँ वो लोग पालते थे तो क्या होता था कि जैसे कभी उनके घर पे जो मतलब जो बकरी जो होती है वो छोटे छोटे बच्चें जो होते हैं बकरी के तो कभी अगर बच्चों ने जन्म लिया हो अ बकरियों के
990175,13,repetition_छुप,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,या फिर किसी गाय का जो बेबी हुआ हो तो हम लोग डैली उनको देखने जाते थे उनको खाना खिलाते खास देने से घास कि खिलाते थे पर या फिर जो गाय है उनको हम रोटी खिलाते थे यही सब किया है छुप छुप के जाना
990175,14,repetition_ओके,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,मैम मेरे इधर नेटवर्क ही ऐसा है मैं क्या कर सकती हूँ आच्छा आप बोल सकते हूँ ओके ओके आप बोल सकते हूँ कोई दिक्कत नहीं है हाँ हेलो
990175,16,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,मैम मतलब मेरे घर न थोड़ा है रहता है इशु
990175,17,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,ओके ओके तो मतलब मेरे इधर ना थोड़ा नेटवर्क का इशू रहता है तो आप टॉपिक पर कंटिन्यू कर सकते हो कोई दिक्कत नहीं है
990175,21,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/1147542/990175_audio.wav,जैसे की ऐसा तो मतलब कुछ नहीं है लेकिन क्या था की हाँजी एक जो फैमिली थी ना तो ज जी।
526266,8,filler_उम,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,उम्म.पीछे डाल के कि उनका बदन कितना जल गया है क्या भी हुआ जो भी हो तो उनसे प्यार करते थे न उसको साइड में रख के उनसे शादी कर लिया तो ये देख के बहुत रोना आया मेरे को
526266,20,filler_उम,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,तो तो फिर वो ही कम उम्र में गुजर जाते हैं तो ये दो बहन होते हैं एक छोटा भाई होता है तो उनके बड़े बहन का क्या करते हैं उनका अ मंगनी हो जाता है और फिर क्या होता है उनका पिताजी चले चल बसते हैं
526266,27,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,जी जी अम्म दुःखद अंत और खुशहाल अंत की तुलना करें तो इस बारे में आप पहले बताईए
526266,32,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,जी जी
526266,34,filler_अह,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,हूं नहीं ये तो मैं कहना चाहूँगी कि उन दोनों का फिर से मिलन हो गया फिर उन दोनों का शादी भी हो गया कुछ गलत फेमी के वजह से अह शाहिद कपूर ने उनसे गुस्स
526266,36,repetition_खुशी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/526266_audio.wav,हां तो जब पता चला फिर दोनों ने खुशी खुशी शादी कर ली एक साथ रुके
520199,19,repetition_नहीं,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,नहीं नहीं अगला टॉपिक हम पढ़ते हैं यह सोचना की कोई कहां दिल को छु गई
520199,24,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,जी जी
520199,27,repetition_एक,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,मैं इमोशनल हुआ था अभी हाल में एक एक मूवी आया था ट्वेल्थ फेल
520199,28,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,जो मैं वो कहानी मतलब स्टोरी ऐसा था मूवी की जो मुझे देख के इमोशनली मैं इमोशनल हो गया था कि वो जो लड़की उन्हें सपोर्ट करती है उन्हें एक कामयाब आएस जो बनाती है आपीएस
520199,29,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,जी तो वो कहानी बहुत ही अच्छा था मूवी और मुझे वो देखके काफी इमोशनल हो गया था तो आज के टाइम में ऐसी मतलब सपोर्टिव फ्रेंड या पार्टनर मिलना मुश्किल है आज के टाइम पे
520199,40,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,वो प्रेगनेंट होती है एक्ट्रेस तो वो एक खुशी का माहौल होता है कि एक मतलब की सही हुआ कि मतलब एक्सेप्ट कर ली वो इस पे आप कुछ कहना चाहेंगे
520199,41,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,जी जी जी
520199,45,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/639950/520199_audio.wav,जी जी जी
542785,1,filler_हम्म,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,हम्म हां जी जी आवाज आ रही है अब
542785,3,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी
542785,4,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी बताइए आपकी आवाज कट रही कहीं नेटवर्क नहीं है क्या आपकी तरफ शायद।
542785,6,filler_हम्म,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,हम्म
542785,7,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी बिल्कुल जी जी सही कह रहे है आप तो जैसे मान लीजिए आपने बोल्ड आउटफिट्स को मतलब नकार दिये तो जैसे कभी आपने स्टाइल्स नए स्टाइल्स को ट्रॉय किया है यहाँ नए स्टाइल्स में कपड़ा आया है तो उस चीज को कभी आपने ट्रॉय किया है
542785,9,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी
542785,10,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी बहुत अच्छी बात है
542785,11,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी बिल्कुल सही कह रही है आप तो अगला बिंदु हमारा एक पसंदीदा फैशन ट्रेंड्स पर बात करना तो कोई आपका पसंदीदा फैशन हो जो ट्रेंड
542785,12,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,मतलब उस पर कोई आप अपना विचार रखिए हैलो
542785,15,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी बोलिये आपकी आवाज कट कट के आ रही है
542785,17,repetition_अच्छा,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,अच्छा अच्छा साड़ी पहनना आपको पसंद है
542785,18,repetition_नहीं,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,"नहीं नहीं मेरी तरफ भी फूल नेटवर्क है, ऐसा कोई इशू नहीं तो बिलकुल सही कह रहे हैं तो मेरा पसंदीदा फैशन जो है कुर्ता पाजामा है मैं कुर्ता पाजामा पहनना ज़्यादा पसंद करता हूँ।"
542785,20,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,वो जी जी जी बिल्कुल जी जी तो अगला बिंदु हमारा एक शर्मनाक फैशन चॉइस पर हंसी मजाक
542785,21,"repetition_जी,",https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,"जी, जी, जी सबके अपनेअपने चॉइस है जो जैसा पहनना चाहे तो नेक्स्ट हमारा विंदू है कि शर्मनाक फैशन चॉइस पर हसी मजाक करना तो आपने कभी ऐसा किया है"
542785,23,filler_हम्म,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,हम्म
542785,24,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी
542785,25,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,हूं जी जी जी
542785,28,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,"आजकल का फैसन ऐसा हो गया आपने देखा होगा फटा पुरा मतलब पहले का जो फटा पुराना कपड़ा होता था, लोग आजकल उसको फैसन समझ के पहन रहे हैं आपने देखा होगा हेलो।"
542785,29,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी जी जी
542785,30,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी
542785,33,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी जी तो जिसका ट्रेंड चलता है भाई मॉल में तो उसको जरूर रखते हैं लोग न जिसका मॉल होता है वो तो भाई जरूर रखेगा चीजों तो वो ट्रेंड जिन से हमें प्यार है या जिस
542785,34,filler_मतलब,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जिनसे में नफरत नफरत है उन पर चर्चा करना तो ऐसा कोई ट्रेंड जिससे मतलब आपको ज्यादा लगाव हो और ऐसा कोई जिससे आपको नफरत हो तो ऐसा कुछ बताइए आप
542785,36,repetition_जी,https://storage.googleapis.com/joshtalks-data-collection/hq_data/hi/608692/542785_audio.wav,जी जी मुझे तो पसंद तो जैसे मुझे कुर्ता पजामा काफी पसंद है मैं पहनता हूॅं बाकी किसी ऐसी चीज से नफरत तो नहीं है भाई सब का अपना अपना
